VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Credit Note,Jul-2023,Lester Melo Events Pvt. Ltd,7,Renewal of Domain Name,-1350,Domain And Hosting
Credit Note,Jul-2023,Verner Dacosta Frias,8,Social Media Optimisation,-20000,Digital Media
Sales,Jul-2023,Verner Dacosta Frias,Rub/23-24/DG/260,Social Media Optimisation,20000,Digital Media
Sales,Jul-2023,Goa State Infra Structure Pvt. Ltd.,Rub/23-24/Anu261,Annual Maintenance,48875,Maintenance Of Website
Sales,Jul-2023,CG ADHESIVE PRODUCTS LIMITED,Rub/23-24/DH/262,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Laben Resort,Rub/23-24/DH/263,Renewal of Hosting,1750,Domain And Hosting
Credit Note,Jul-2023,Yatish Naik,3,Renewal of Domain Names,-3600,Domain And Hosting
Credit Note,Jul-2023,Yatish Naik,3,Renewal of Hostings,-12000,Domain And Hosting
Sales,Jul-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/264,Social Media Optimisation,25000,Digital Media
Sales,Jul-2023,Chances Casino Resort ( DG ),Rub/23-24/DG/264,Search Engine Optimisation,15000,Digital Media
Sales,Jul-2023,Chowgule and Company (Salt) Pvt Ltd,Rub/23-24/Anu267,Annual Maintenance,10000,Maintenance Of Website
Sales,Jul-2023,Chowgule Education Society's,Rub/23-24/Anu265,Annual Maintenance,15000,Maintenance Of Website
Sales,Jul-2023,Chowgule Steamships Limited,Rub/23-24/Amc266,Annual Maintenance,15000,Maintenance Of Website
Sales,Jul-2023,Lester De Melo,Rub/23-24/DH/268,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Lester De Melo,Rub/23-24/DH/268,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jul-2023,Lester De Melo,Rub/23-24/DH/268,Renewal of Domain Name,1350,Domain And Hosting
