VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Jan-2024,Royal International Holiday Club India Pvt Ltd,Rub/23-24/DH/619,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Royal International Holiday Club India Pvt Ltd,Rub/23-24/DH/619,Renewal of,7890,Domain And Hosting
Sales,Jan-2024,Metpro Industries,Rub/23-24/DH/620,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Metpro Industries,Rub/23-24/DH/620,Renewal of Hosting,3500,Domain And Hosting
Sales,Jan-2024,Bambolim Beach Resort - STAAH,Rub/23-24/DH/621,Renewal of,20000,Domain And Hosting
Sales,Jan-2024,Lazy Lagoon Unit of Aqua Resorts and Spa Pvt. Ltd.,Rub/23-24/DH/622,Renewal of,5999,Domain And Hosting
Sales,Jan-2024,Lester De Melo,Rub/23-24/DH/623,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Casa  Boutique,Rub/23-24/Up/624,Website Update Services,5000,Maintenance Of Website
Sales,Jan-2024,La Cabana Beach & Spa,Rub/23-24/Up/625,Website Changes,10500,Maintenance Of Website
Sales,Jan-2024,Indian Artwares Corporation,Rub/23-24/DH/626,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Dempo Resorts Private Limited,Rub/23-24/DH/627,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Dempo Resorts Private Limited,Rub/23-24/DH/627,Renewal of Hosting,6000,Domain And Hosting
Sales,Jan-2024,Dempo Resorts Private Limited,Rub/23-24/DH/627,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Dempo Resorts Private Limited,Rub/23-24/DH/627,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DH/628,Renewal of Email Ids,15200,Domain And Hosting
Sales,Jan-2024,The Crown Goa,Rub/23-24/Amc629,Annual Maintenance,14000,Maintenance Of Website
Sales,Jan-2024,Stone Wood Resorts LLP 1,Rub/23-24/DH/630,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Stone Wood Resorts LLP 1,Rub/23-24/DH/630,Renewal of,22400,Domain And Hosting
Sales,Jan-2024,Stone Wood Resorts LLP 1,Rub/23-24/DH/631,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Casa Boutique- Amc,Rub/23-24/Amc632,Annual Maintenance,10000,Maintenance Of Website
Sales,Jan-2024,The Crescent Goa - AMC,Rub/23-24/Amc633,Annual Maintenance,15000,Maintenance Of Website
Sales,Jan-2024,O Pierre - AMc,Rub/23-24/Amc634,Annual Maintenance,15000,Maintenance Of Website
Sales,Jan-2024,Automobile Corporation of Goa Ltd,Rub/23-24/DH/635,Renewal of Hostings,3780,Domain And Hosting
Sales,Jan-2024,Goa Industrial Development Corporation,Rub/23-24/DH/636,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Lambana Resorts,Rub/23-24/DH/637,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Lambana Resorts,Rub/23-24/DH/637,Renewal of Hosting,4500,Domain And Hosting
Sales,Jan-2024,Rudolf Kammermeier,Rub/23-24/DH/638,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Narayan Chodankar,Rub/23-24/DH/639,Renewal of Domain Name,1800,Domain And Hosting
Sales,Jan-2024,Narayan Chodankar,Rub/23-24/DH/639,Renewal of Hosting,4000,Domain And Hosting
Sales,Jan-2024,Narayan Chodankar,Rub/23-24/DH/639,Renewal of Cpanel License,500,Domain And Hosting
Sales,Jan-2024,Narayan Chodankar,Rub/23-24/DH/639,Auto Malware Removal,800,Digital Media
Sales,Jan-2024,Mangal Farming and Agro Industries Pvt. Ltd,Rub/23-24/Dh/640,Renewal of Domain Name,1350,Domain And Hosting
Sales,Jan-2024,Mangal Farming and Agro Industries Pvt. Ltd,Rub/23-24/Dh/640,Renewal of Hosting,1000,Domain And Hosting
Sales,Jan-2024,Mangal Farming and Agro Industries Pvt. Ltd,Rub/23-24/Dh/640,Renewal of,3200,Domain And Hosting
