VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Nov-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DH/524,Renewal of Hosting,18000,Domain And Hosting
Sales,Nov-2023,Classic Squares Pvt. Ltd. (Hospitality Division ),Rub/23-24/DH/524,Renewal of,4000,Domain And Hosting
Sales,Nov-2023,St. Joseph Institute Primary Seciton,Rub/23-24/DH/525,Renewal of Hosting,10500,Domain And Hosting
Sales,Nov-2023,Somy Resort Pvt Ltd,Rub/23-24/DH/526,Updates and Changes,3500,Maintenance Of Website
Sales,Nov-2023,Sunshine Beach Resorts,Rub/23-24/Web527,Website Development,12500,Website Development
Sales,Nov-2023,Infiniti Module Pvt .Ltd (Domain),Rub/23-24/Web529,Advance Received,-58500,null
Sales,Nov-2023,Infiniti Module Pvt .Ltd (Domain),Rub/23-24/Web529,Website Development,65000,Website Development
Sales,Nov-2023,Dona Julia Resort - STAAH,Rub/23-24/DH/528,Renewal of Domain Name,1350,Domain And Hosting
Sales,Nov-2023,Dona Julia Resort - STAAH,Rub/23-24/DH/528,Renewal of Hosting,7500,Domain And Hosting
Sales,Nov-2023,Dona Julia Resort - STAAH,Rub/23-24/DH/528,Renewal of Cpanel License,500,Domain And Hosting
Sales,Nov-2023,Boomerang  Ashvem (C) - STAAH,Rb/ST/23-24/1710,Set Up B E,3000,STAAH
Sales,Nov-2023,Boomerang  Ashvem (C) - STAAH,Rb/ST/23-24/1710,Setup Payment Gateway,9000,STAAH
Sales,Nov-2023,Boomerang  Ashvem (C) - STAAH,Rb/ST/23-24/1710,Monthly Fees  B E,1500,STAAH
Sales,Nov-2023,Stone Wood Mountain Resort(Mayfair) - STAAH,Rb/ST/23-24/1711,Setup CM(1),6000,STAAH
Sales,Nov-2023,Stone Wood Mountain Resort(Mayfair) - STAAH,Rb/ST/23-24/1711,Setup BE(1),5000,STAAH
Sales,Nov-2023,Stone Wood Mountain Resort(Mayfair) - STAAH,Rb/ST/23-24/1711,Monthly CM (1),4000,STAAH
Sales,Nov-2023,Aralea Beach Resort By Stone Wood(Panshi) - STAAH,Rb/ST/23-24/1712,Set Up C M,6000,STAAH
Sales,Nov-2023,Aralea Beach Resort By Stone Wood(Panshi) - STAAH,Rb/ST/23-24/1712,Set Up B E,5000,STAAH
Sales,Nov-2023,Aralea Beach Resort By Stone Wood(Panshi) - STAAH,Rb/ST/23-24/1712,Monthly Fees C M,4000,STAAH
Sales,Nov-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1713,Set Up C M,6000,STAAH
Sales,Nov-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1713,Set Up B E,3000,STAAH
Sales,Nov-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1713,Setup Payment Gateway,9000,STAAH
Sales,Nov-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1713,Monthly Fees C M,4500,STAAH
Sales,Nov-2023,Nalanda Retreat - STAAH,Rb/ST/23-24/1713,Monthly Fees  B E,1000,STAAH
Sales,Nov-2023,Stone Wood Jungle Resort (Nirvana Nest) - STAAH,Rb/ST/23-24/1714,Setup CM(1),6000,STAAH
Sales,Nov-2023,Stone Wood Jungle Resort (Nirvana Nest) - STAAH,Rb/ST/23-24/1714,Setup BE(1),5000,STAAH
Sales,Nov-2023,Stone Wood Jungle Resort (Nirvana Nest) - STAAH,Rb/ST/23-24/1714,Monthly CM (1),4000,STAAH
Sales,Nov-2023,Silva Heritage,Rub/23-24/web530,Advance Received,-17258,null
Sales,Nov-2023,Silva Heritage,Rub/23-24/web530,Website Development,22000,Website Development
Sales,Nov-2023,Silva Heritage,Rub/23-24/web530,Hosting Charges,4250,Domain And Hosting
Sales,Nov-2023,YU HOTEL,Rub/23-24/Seo531,Search Engine Optimisation,10000,Digital Media
Credit Note,Nov-2023,Jeromes Holiday Inn - STAAH,22,Monthly Fees C M,-3500,STAAH
Credit Note,Nov-2023,Jeromes Holiday Inn - STAAH,22,Monthly Fees  B E,-2000,STAAH
Credit Note,Nov-2023,Jeromes Holiday Inn - STAAH,23,Monthly Fees C M,-3500,STAAH
Credit Note,Nov-2023,Jeromes Holiday Inn - STAAH,23,Monthly Fees  B E,-2000,STAAH
Credit Note,Nov-2023,Jeromes Holiday Inn - STAAH,24,Monthly Fees  B E,-2000,STAAH
Credit Note,Nov-2023,La Sunila (C) - STAAH,25,Monthly Fees C M,-3500,STAAH
Credit Note,Nov-2023,La Sunila (C) - STAAH,26,Monthly Fees C M,-3500,STAAH
